ubigeo,ambito,nombre,provincia,departamento,razon,actas_pct,donor_ubigeo,donor_nombre,scope
040511,1,Tipan,Castilla,Arequipa,0% actas contabilizadas,0.0,040514+040510+040508,Viraco+Pampacolca+Machaguay,"centroide (7.6 km, 7.8 km, 8.1 km)"
040513,1,Uñon,Castilla,Arequipa,0% actas contabilizadas,0.0,040508+040514+040510,Machaguay+Viraco+Pampacolca,"centroide (11.8 km, 12.6 km, 15.3 km)"
040203,1,Cabanaconde,Caylloma,Arequipa,0% actas contabilizadas,0.0,040216+040506+040207,Tapay+Choco+Huambo,"centroide (6.5 km, 16.5 km, 18.3 km)"
040205,1,Callalli,Caylloma,Arequipa,0% actas contabilizadas,0.0,040215+040218+040217,Sibayo+Tuti+Tisco,"centroide (2.6 km, 12.0 km, 17.7 km)"
040204,1,Caylloma,Caylloma,Arequipa,0% actas contabilizadas,0.0,070807+040217+040218,Suyckutambo+Tisco+Tuti,"centroide (24.4 km, 39.2 km, 45.0 km)"
040208,1,Huanca,Caylloma,Arequipa,0% actas contabilizadas,0.0,040211+040125+040207,Lluta+Yura+Huambo,"centroide (14.7 km, 30.0 km, 41.9 km)"
050113,1,Ocros,Huamanga,Ayacucho,0% actas contabilizadas,0.0,030711+050111+050902,Los Chankas+Acocro+Vischongo,"centroide (11.3 km, 23.5 km, 23.7 km)"
050108,1,Santiago De Pischa,Huamanga,Ayacucho,0% actas contabilizadas,0.0,080310+050106+080308,Santo Tomás De Pata+San José De Ticllas+Julcamarca,"centroide (4.1 km, 8.3 km, 9.6 km)"
050310,1,Canayre,Huanta,Ayacucho,0% actas contabilizadas,0.0,050302+050311+050313,Ayahuanco+Uchuraccay+Chaca,"centroide (48.1 km, 54.9 km, 59.2 km)"
050309,1,Llochegua,Huanta,Ayacucho,0% actas contabilizadas,0.0,050311+050302+050313,Uchuraccay+Ayahuanco+Chaca,"centroide (46.9 km, 50.4 km, 52.8 km)"
050312,1,Pucacolpa,Huanta,Ayacucho,0% actas contabilizadas,0.0,080710+080506+080711,Pachamarca+Colcabamba+Cosme,"centroide (11.3 km, 20.7 km, 25.0 km)"
050314,1,Putis,Huanta,Ayacucho,0% actas contabilizadas,0.0,050313,Chaca,provincia
050307,1,Santillana,Huanta,Ayacucho,0% actas contabilizadas,0.0,050313+050311+050305,Chaca+Uchuraccay+Luricocha,"centroide (5.5 km, 11.7 km, 15.0 km)"
050308,1,Sivia,Huanta,Ayacucho,0% actas contabilizadas,0.0,050311+050313+050302,Uchuraccay+Chaca+Ayahuanco,"centroide (41.7 km, 48.3 km, 52.0 km)"
050410,1,Anchihuay,La Mar,Ayacucho,0% actas contabilizadas,0.0,050404+070911+030710,Chilcas+Inkawasi+El Porvenir,"centroide (49.0 km, 58.5 km, 59.3 km)"
050402,1,Anco,La Mar,Ayacucho,0% actas contabilizadas,0.0,050404+030702+030710,Chilcas+Ongoy+El Porvenir,"centroide (24.9 km, 38.3 km, 39.4 km)"
050403,1,Ayna,La Mar,Ayacucho,0% actas contabilizadas,0.0,050311+050313+050302,Uchuraccay+Chaca+Ayahuanco,"centroide (41.5 km, 48.5 km, 58.8 km)"
050405,1,Chungui,La Mar,Ayacucho,0% actas contabilizadas,0.0,030710+030702+030703,El Porvenir+Ongoy+Ocobamba,"centroide (19.6 km, 20.7 km, 29.7 km)"
050407,1,Luis Carranza,La Mar,Ayacucho,0% actas contabilizadas,0.0,050404+050111+050110,Chilcas+Acocro+Tambillo,"centroide (6.6 km, 16.0 km, 23.7 km)"
050414,1,Ninabamba,La Mar,Ayacucho,0% actas contabilizadas,0.0,050404,Chilcas,provincia
050411,1,Oronccoy,La Mar,Ayacucho,0% actas contabilizadas,0.0,030710+030703+030302,El Porvenir+Ocobamba+Andarapa,"centroide (17.1 km, 17.6 km, 18.0 km)"
050413,1,Patibamba,La Mar,Ayacucho,0% actas contabilizadas,0.0,050404,Chilcas,provincia
050415,1,Río Magdalena,La Mar,Ayacucho,0% actas contabilizadas,0.0,050404,Chilcas,provincia
050409,1,Samugari,La Mar,Ayacucho,0% actas contabilizadas,0.0,050404+050311+050313,Chilcas+Uchuraccay+Chaca,"centroide (52.4 km, 53.1 km, 59.7 km)"
050401,1,San Miguel,La Mar,Ayacucho,0% actas contabilizadas,0.0,050102+050105+050404,Acos Vinchos+Quinua+Chilcas,"centroide (17.0 km, 17.6 km, 19.4 km)"
050408,1,Santa Rosa,La Mar,Ayacucho,0% actas contabilizadas,0.0,050311+050313+050404,Uchuraccay+Chaca+Chilcas,"centroide (45.2 km, 52.1 km, 56.8 km)"
050406,1,Tambo,La Mar,Ayacucho,0% actas contabilizadas,0.0,050105+050303+050102,Quinua+Huamanguilla+Acos Vinchos,"centroide (17.1 km, 17.9 km, 20.3 km)"
050412,1,Unión Progreso,La Mar,Ayacucho,0% actas contabilizadas,0.0,050404,Chilcas,provincia
050903,1,Accomarca,Vilcas Huamán,Ayacucho,0% actas contabilizadas,0.0,050906+050708+050706,Huambalpa+Hualla+Cayara,"centroide (6.3 km, 7.5 km, 9.1 km)"
050904,1,Carhuanca,Vilcas Huamán,Ayacucho,0% actas contabilizadas,0.0,051102+051103+030707,Belén+Chalcos+Uranmarca,"centroide (8.0 km, 12.3 km, 14.9 km)"
050905,1,Concepción,Vilcas Huamán,Ayacucho,0% actas contabilizadas,0.0,030711+050902+050901,Los Chankas+Vischongo+Vilcas Huamán,"centroide (12.3 km, 14.4 km, 15.8 km)"
050908,1,Independencia,Vilcas Huamán,Ayacucho,0% actas contabilizadas,0.0,050708+050704+050906,Hualla+Canaria+Huambalpa,"centroide (8.0 km, 8.4 km, 12.8 km)"
050907,1,Saurama,Vilcas Huamán,Ayacucho,0% actas contabilizadas,0.0,030707+051102+051103,Uranmarca+Belén+Chalcos,"centroide (10.1 km, 12.6 km, 17.0 km)"
060202,1,Cachachi,Cajabamba,Cajamarca,0% actas contabilizadas,0.0,061201+061207+060110,Pedro Gálvez+Chancay+Matara,"centroide (16.6 km, 17.4 km, 21.6 km)"
060201,1,Cajabamba,Cajabamba,Cajamarca,0% actas contabilizadas,0.0,120305+120301+120306,Marcabal+Huamachuco+Sanagorán,"centroide (9.3 km, 20.9 km, 21.0 km)"
060203,1,Condebamba,Cajabamba,Cajamarca,0% actas contabilizadas,0.0,120305+061207+120306,Marcabal+Chancay+Sanagorán,"centroide (15.2 km, 21.5 km, 24.9 km)"
060205,1,Sitacocha,Cajabamba,Cajamarca,0% actas contabilizadas,0.0,120305+061207+061201,Marcabal+Chancay+Pedro Gálvez,"centroide (21.9 km, 22.4 km, 30.1 km)"
060102,1,Asunción,Cajamarca,Cajamarca,0% actas contabilizadas,0.0,060112+060106+060109,San Juan+Jesús+Magdalena,"centroide (4.4 km, 17.6 km, 17.6 km)"
060103,1,Cospan,Cajamarca,Cajamarca,0% actas contabilizadas,0.0,060112+121104+060109,San Juan+Sayapullo+Magdalena,"centroide (15.9 km, 20.6 km, 23.5 km)"
060301,1,Celendín,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+010403+060105,Huasmín+Cocabamba+Encañada,"centroide (11.7 km, 32.0 km, 33.1 km)"
060303,1,Chumuch,Celendín,Cajamarca,0% actas contabilizadas,0.0,010414+010403+060304,Pisuquia+Cocabamba+Huasmín,"centroide (20.5 km, 21.6 km, 26.6 km)"
060302,1,Cortegana,Celendín,Cajamarca,0% actas contabilizadas,0.0,060619+010414+060701,Chalamarca+Pisuquia+Bambamarca,"centroide (16.7 km, 27.0 km, 28.0 km)"
060305,1,Jorge Chávez,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+060105+061206,Huasmín+Encañada+José Sabogal,"centroide (20.5 km, 32.3 km, 35.0 km)"
060306,1,José Gálvez,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+060105+010403,Huasmín+Encañada+Cocabamba,"centroide (15.8 km, 29.5 km, 37.4 km)"
060312,1,La Libertad De Pallán,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+060701+060619,Huasmín+Bambamarca+Chalamarca,"centroide (13.3 km, 26.6 km, 32.8 km)"
060307,1,Miguel Iglesias,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+010403+010414,Huasmín+Cocabamba+Pisuquia,"centroide (20.9 km, 25.4 km, 26.8 km)"
060308,1,Oxamarca,Celendín,Cajamarca,0% actas contabilizadas,0.0,061206+060304+060105,José Sabogal+Huasmín+Encañada,"centroide (23.5 km, 30.0 km, 30.9 km)"
060309,1,Sorochuco,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+060105+060111,Huasmín+Encañada+Namora,"centroide (8.4 km, 21.8 km, 33.2 km)"
060310,1,Sucre,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+060105+060111,Huasmín+Encañada+Namora,"centroide (16.8 km, 28.1 km, 35.7 km)"
060311,1,Utco,Celendín,Cajamarca,0% actas contabilizadas,0.0,060304+010403+060105,Huasmín+Cocabamba+Encañada,"centroide (21.1 km, 32.0 km, 37.6 km)"
060602,1,Anguía,Chota,Cajamarca,0% actas contabilizadas,0.0,060510+060505+060514,San Luis De Lucma+La Ramada+Socota,"centroide (5.3 km, 10.4 km, 10.8 km)"
060605,1,Chadín,Chota,Cajamarca,0% actas contabilizadas,0.0,060619+060701+060604,Chalamarca+Bambamarca+Conchán,"centroide (7.5 km, 25.6 km, 26.3 km)"
060606,1,Chiguirip,Chota,Cajamarca,0% actas contabilizadas,0.0,060604+060501+060514,Conchán+Cutervo+Socota,"centroide (7.5 km, 12.1 km, 12.8 km)"
060607,1,Chimbán,Chota,Cajamarca,0% actas contabilizadas,0.0,060505+060510+060503,La Ramada+San Luis De Lucma+Cujillo,"centroide (10.7 km, 14.6 km, 19.2 km)"
060618,1,Choropampa,Chota,Cajamarca,0% actas contabilizadas,0.0,060619+060505+060510,Chalamarca+La Ramada+San Luis De Lucma,"centroide (16.5 km, 22.3 km, 22.9 km)"
060608,1,Huambos,Chota,Cajamarca,0% actas contabilizadas,0.0,060603+060904+060501,Cochabamba+La Esperanza+Cutervo,"centroide (8.6 km, 17.1 km, 17.9 km)"
060610,1,Llama,Chota,Cajamarca,0% actas contabilizadas,0.0,060902+060611+060904,Catache+Miracosta+La Esperanza,"centroide (20.2 km, 21.8 km, 26.3 km)"
